batch_id,announcement_id,stock_code,stock_name,title,publish_time,announcement_type_raw,announcement_type,action,need_ai,need_pdf,pre_score,matched_keywords,event_type,primary_theme_id,primary_theme_name,secondary_theme_id,secondary_theme_name,trade_priority,final_score,risk_flags,signal_direction,risk_priority,pdf_parsed,pdf_unparsed_score_cap,pdf_download_status,pdf_parse_status,pdf_text_length,pdf_extraction_method,related_stocks_count,validation_errors,postprocess_notes,error_tags,processing_status
cninfo_20260614_191450,1225370123,688110.SH,东芯股份,关于公司董事暨核心技术人员辞任暨补选董事并调整董事会专门委员会成员的公告,2026-06-15T00:00:00,01010503||010123||012303,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370122,600335.SH,国机汽车,国机汽车关于召开2025年年度暨2026年第一季度业绩说明会的公告,2026-06-15T00:00:00,01010503||010113||012399,earnings_briefing_notice,archive,False,False,12,业绩说明会,earnings_briefing_notice,,,,,watch,12,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370121,603566.SH,普莱柯,普莱柯关于终止部分募集资金投资项目的公告,2026-06-15T00:00:00,01010503||010113||011705||012315,fundraising_project_change,risk_review,True,True,70,终止部分募集资金,fundraising_project_change,,,,,high,70,,negative,high,False,75,not_required,not_required,0,,1,,"当前阶段：标题级处理，未进行PDF全文解析,标题级未解析PDF，评分上限75",,success
cninfo_20260614_191450,1225370120,688726.SH,拉普拉斯,容诚会计师事务所（特殊普通合伙）关于拉普拉斯新能源科技股份有限公司前次募集资金使用情况鉴证报告,2026-06-15T00:00:00,01010503||01010903||010123||012315||0129,audit_or_verification_report,archive,False,False,8,前次募集资金使用情况,audit_or_verification_report,,,,,watch,8,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370119,688717.SH,艾罗能源,关于制定、修订公司部分治理制度的公告,2026-06-15T00:00:00,01010501||010123||012399,routine_unclassified,archive,False,False,10,流程类未分类,routine_unclassified,,,,,watch,10,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370118,688092.SH,爱科科技,杭州爱科科技股份有限公司向不特定对象发行可转换公司债券网上中签结果公告,2026-06-15T00:00:00,01010503||010123||01091101||010999,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370117,603626.SH,科森科技,关于控股股东部分股份质押的公告,2026-06-15T00:00:00,01010503||010113||012307,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370116,601126.SH,四方股份,四方股份关于公司副总裁辞去职务的公告,2026-06-15T00:00:00,01010503||010113||012303,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370115,605167.SH,利柏特,关于实施“利柏转债”赎回暨摘牌的第二次提示性公告,2026-06-15T00:00:00,01010503||010113||010919||010999,trading_status_notice,archive,False,False,25,摘牌,trading_status_notice,,,,,watch,25,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370114,603566.SH,普莱柯,普莱柯董事会秘书工作规则（2026年6月修订）,2026-06-15T00:00:00,01010503||010113||013199,routine_unclassified,archive,False,False,10,流程类未分类,routine_unclassified,,,,,watch,10,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370113,688797.SH,臻宝科技,臻宝科技首次公开发行股票并在科创板上市网上发行申购情况及中签率公告,2026-06-15T00:00:00,01010501||01010701||010123||01021101,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
cninfo_20260614_191450,1225370112,605580.SH,恒盛能源,恒盛能源股份有限公司关于完成碳排放配额交易的公告,2026-06-15T00:00:00,01010501||010113||012399,unclassified,watch,False,False,18,,unclassified,,,,,watch,18,,,,False,,not_required,not_required,0,,1,,,,success
