theme_id,theme_name,primary_index_code,etf_code,etf_name,benchmark,match_type,list_date
finance,金融,000934.SH,161035.SZ,医药增强LOF,中证医药主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20161125
finance,金融,000934.SH,160223.SZ,创业板LOF,创业板指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20161128
finance,金融,000934.SH,501025.SH,香港银行LOF,中证香港银行投资指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20161124
finance,金融,000934.SH,501050.SH,50AHLOF,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20161128
finance,金融,000934.SH,501023.SH,港中小企LOF,中证香港中小企业投资主题指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20161024
finance,金融,000934.SH,511690.SH,交易货币ETF大成,中国人民银行公布的人民币活期存款基准利率(税后),keyword:银行,20161020
finance,金融,000934.SH,511700.SH,货币ETF平安,同期中国人民银行公布的七天通知存款利率(税后),keyword:银行,20161017
finance,金融,000934.SH,164210.SZ,天弘同利LOF,中债综合全价(1-3年)指数收益率*80%+银行一年期定期存款利率(税后)*20%,keyword:银行,20160930
finance,金融,000934.SH,511660.SH,货币ETF建信,同期中国人民银行公布的七天通知存款利率(税前),keyword:银行,20160921
finance,金融,000934.SH,512000.SH,券商ETF华宝,中证全指证券公司指数,keyword:证券,20160914
finance,金融,000934.SH,165525.SZ,基建工程LOF,中证基建工程指数收益率*95%+金融同业存款利率*5%,keyword:金融,20161209
finance,金融,000934.SH,512880.SH,证券ETF国泰,中证全指证券公司指数收益率,keyword:证券,20160808
finance,金融,000934.SH,160635.SZ,医药LOF基金,中证医药卫生指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20160801
finance,金融,000934.SH,160225.SZ,新能源汽车LOF,国证新能源汽车指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20160720
finance,金融,000934.SH,511910.SH,融通货币ETF,银行活期存款利率(税后),keyword:银行,20160704
finance,金融,000934.SH,161033.SZ,智能汽车LOF,中证智能汽车主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20160229
finance,金融,000934.SH,501005.SH,精准医疗LOF,中证精准医疗主题指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20160321
finance,金融,000934.SH,511960.SH,货币ETF嘉实,按中国人民银行公布币活期存款利率(税后),keyword:银行,20160111
finance,金融,000934.SH,161227.SZ,国投深证100LOF,深证100价格指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20150828
finance,金融,000934.SH,502023.SH,钢铁LOF,国证钢铁行业指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20150824
finance,金融,000934.SH,502053.SH,券商LOF,中证全指证券公司指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20150824
finance,金融,000934.SH,167301.SZ,保险主题LOF,中证方正富邦保险主题指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,keyword:金融,20210120
finance,金融,000934.SH,511830.SH,货币ETF华泰柏瑞,当期银行活期存款利率(税后),keyword:银行,20150803
finance,金融,000934.SH,502003.SH,军工LOF,中证军工指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:银行,20150715
finance,金融,000934.SH,502010.SH,证券LOF,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:银行,20150715
finance,金融,000934.SH,168204.SZ,煤炭LOF,中证煤炭指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:银行,20210611
finance,金融,000934.SH,161030.SZ,体育LOF,中证体育产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210119
finance,金融,000934.SH,161032.SZ,煤炭龙头LOF,中证煤炭指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,168203.SZ,钢铁LOF,国证钢铁行业指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:银行,20210611
finance,金融,000934.SH,163118.SZ,医药生物LOF,中证申万医药生物指数收益率*95%+银行同业存款利率*5%,keyword:银行,20210125
finance,金融,000934.SH,502006.SH,国企改革LOF,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:银行,20150625
finance,金融,000934.SH,161031.SZ,工业40LOF,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210119
finance,金融,000934.SH,162414.SZ,新机遇LOF,1年期银行定期存款基准利率(税后)+3%,keyword:银行,20150701
finance,金融,000934.SH,160135.SZ,高铁基金LOF,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20201215
finance,金融,000934.SH,160637.SZ,创业板LOF基金,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,502013.SH,一带一路LOF,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20150609
finance,金融,000934.SH,160639.SZ,高铁LOF,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,161725.SZ,白酒基金LOF,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,keyword:金融,20210115
finance,金融,000934.SH,161726.SZ,生物医药LOF,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,keyword:金融,20210122
finance,金融,000934.SH,164906.SZ,中概互联网LOF,中证海外中国互联网指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20150710
finance,金融,000934.SH,160806.SZ,长盛中证800LOF,中证800指数收益率*95%+一年期银行定期存款利率(税后)*5%,keyword:银行,20150806
finance,金融,000934.SH,162412.SZ,医疗基金LOF,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:银行,20210226
finance,金融,000934.SH,161724.SZ,煤炭等权LOF,中证煤炭等权指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,keyword:金融,20210122
finance,金融,000934.SH,160638.SZ,带路LOF,中证一带一路主题指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,163116.SZ,申万电子LOF,中证申万电子行业投资指数收益率*95%+银行同业存款利率*5%,keyword:银行,20201123
finance,金融,000934.SH,166105.SZ,信澳鑫安LOF,中债总财富(总值)指数收益率*80%+沪深300指数收益率*15%+金融机构人民币活期存款基准利率(税后)*5%,keyword:金融,20150604
finance,金融,000934.SH,160633.SZ,券商LOF,中证全指证券公司指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,160632.SZ,酒LOF,中证酒指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,161722.SZ,招商丰泰LOF,中国人民银行公布金融机构人民币一年期存款基准利率+3%(单利年化),keyword:金融,20150722
finance,金融,000934.SH,160631.SZ,银行LOF基金,中证银行指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,160221.SZ,有色金属LOF,国证有色金属行业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20210120
finance,金融,000934.SH,161028.SZ,新能源车LOF,中证新能源汽车指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,161027.SZ,证券LOF,中证全指证券公司指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,159940.SZ,金融地产ETF广发,中证全指金融地产指数,keyword:金融,20150417
finance,金融,000934.SH,161026.SZ,国企改革LOF,中证国有企业改革指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210119
finance,金融,000934.SH,166401.SZ,稳健增利LOF,中债综合(全价)指数收益率*85%+银行活期存款利率(税后)*10%+中证可转换债券指数收益率*5%,keyword:银行,20150108
finance,金融,000934.SH,160629.SZ,传媒LOF,中证传媒指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,511810.SH,货币ETF南方,同期中国人民银行公布的七天通知存款利率(税后),keyword:银行,20150105
finance,金融,000934.SH,165522.SZ,TMTLOF,中证TMT产业主题指数收益率*95%+金融同业存款利率*5%,keyword:金融,20210203
finance,金融,000934.SH,160630.SZ,国防LOF,中证国防指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,161720.SZ,证券基金LOF,中证全指证券公司指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,keyword:金融,20210122
finance,金融,000934.SH,160222.SZ,食品LOF,国证食品饮料行业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20210120
finance,金融,000934.SH,160628.SZ,地产LOF,中证800地产指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,161025.SZ,互联网LOF,中证移动互联网指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,163115.SZ,申万军工LOF,中证军工指数收益率*95%+银行同业存款利率*5%,keyword:银行,20210125
finance,金融,000934.SH,512070.SH,证券保险ETF易方达,沪深300非银行金融指数,keyword:金融,20140718
finance,金融,000934.SH,512640.SH,金融地产ETF嘉实,中证金融地产指数收益率,keyword:金融,20140725
finance,金融,000934.SH,163114.SZ,申万环保LOF,中证环保产业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20201109
finance,金融,000934.SH,160626.SZ,信息LOF,中证信息技术指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,160625.SZ,证保LOF,中证800证券保险指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,161024.SZ,军工LOF,中证军工价格指数收益率*95%+银行人民币活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,163113.SZ,申万证券LOF,中证申万证券行业指数收益率*95%+银行同业存款利率*5%,keyword:银行,20210125
finance,金融,000934.SH,164705.SZ,恒生LOF,经人民币汇率调整的恒生指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20150413
finance,金融,000934.SH,161811.SZ,沪深300LOF银华,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20201215
finance,金融,000934.SH,165521.SZ,金融LOF,中证800金融价格指数收益率*95%+金融同业存款利率*5%,keyword:金融,20210203
finance,金融,000934.SH,159933.SZ,金融地产ETF国投瑞银,沪深300金融地产指数,keyword:金融,20131016
finance,金融,000934.SH,165520.SZ,有色LOF,中证800有色金属指数收益率*95%+金融同业存款利率*5%,keyword:金融,20210203
finance,金融,000934.SH,160219.SZ,医药LOF,国证医药卫生行业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20210120
finance,金融,000934.SH,159931.SZ,金融地产ETF汇添富,中证金融地产指数,keyword:金融,20130916
finance,金融,000934.SH,165519.SZ,医药生物科技LOF,中证800制药与生物科技指数收益率*95%+金融同业存款利率*5%,keyword:金融,20210203
finance,金融,000934.SH,510650.SH,金融地产ETF华夏,上证金融地产行业指数,keyword:金融,20130508
finance,金融,000934.SH,160218.SZ,房地产LOF,国证房地产行业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20210120
finance,金融,000934.SH,160620.SZ,资源LOF,中证A股资源产业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20210118
finance,金融,000934.SH,164810.SZ,工银纯债定开,三年期银行定期存款收益率(税后),keyword:银行,20120920
finance,金融,000934.SH,161117.SZ,易基永旭添利定开,两年期银行定期存款收益率(税前)+0.5%,keyword:银行,20120718
finance,金融,000934.SH,163821.SZ,沪深300等权LOF,沪深300等权重指数收益率*95%+同期银行活期存款利率*5%,keyword:银行,20120713
finance,金融,000934.SH,165515.SZ,中信保诚300LOF,沪深300指数收益率*95%+金融同业存款利率*5%,keyword:金融,20210203
finance,金融,000934.SH,161217.SZ,国投资源LOF,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20110829
finance,金融,000934.SH,163110.SZ,申万量化LOF,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,keyword:银行,20110801
finance,金融,000934.SH,163409.SZ,兴全绿色LOF,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,keyword:证券,20110707
finance,金融,000934.SH,510230.SH,金融ETF国泰,上证180金融股指数,keyword:金融,20110523
finance,金融,000934.SH,161816.SZ,中证90LOF,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,keyword:银行,20201215
finance,金融,000934.SH,165511.SZ,中信保诚500LOF,中证500指数收益率*95%+金融同业存款利率*5%,keyword:金融,20210203
finance,金融,000934.SH,163109.SZ,申万深成LOF,深证成指增长率*95%+银行同业存款利率*5%,keyword:银行,20210125
finance,金融,000934.SH,160807.SZ,长盛沪深300LOF,沪深300指数收益率*95%+一年期银行定期存款利率(税后)*5%,keyword:银行,20100906
finance,金融,000934.SH,161812.SZ,深证100LOF,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20210120
finance,金融,000934.SH,160616.SZ,鹏华500LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20100428
finance,金融,000934.SH,160716.SZ,基本面50LOF,中证锐联基本面50指数收益率*95%+银行同业存款收益率*5%,keyword:银行,20100210
finance,金融,000934.SH,162711.SZ,中证500LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20100108
finance,金融,000934.SH,165309.SZ,沪深300LOF建信,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,keyword:银行,20091130
finance,金融,000934.SH,160119.SZ,500ETF联接LOF,中证500指数收益率*95%+银行活期存款利率(税后)*5%,keyword:银行,20091111
finance,金融,000934.SH,160615.SZ,鹏华300LOF,沪深300指数收益率*95%+银行同业存款利率*5%,keyword:银行,20090508
finance,金融,000934.SH,160706.SZ,沪深300LOF,沪深300指数增长率*95%+银行活期存款利率(税后)*5%,keyword:银行,20051017
finance,金融,000934.SH,161607.SZ,巨潮100LOF,巨潮100指数收益率*95%+银行同业存款利率*5%,keyword:银行,20050616
finance,金融,000934.SH,162605.SZ,景顺鼎益LOF,沪深300指数*80%+银行同业存款利率*20%,keyword:银行,20050525
finance,金融,000934.SH,163801.SZ,中银中国LOF,沪深300指数*70%+中证国债指数*20%+1年期银行存款利率*10%,keyword:银行,20050223
dividend,红利,000922.CSI,159188.SZ,红利100ETF景顺,标普中国A股红利100指数收益率,keyword:红利,20260410
dividend,红利,000922.CSI,515460.SH,红利质量ETF南方,中证全指红利质量指数收益率,keyword:红利,20260316
dividend,红利,000922.CSI,560370.SH,红利质量ETF易方达,中证全指红利质量指数收益率,keyword:红利,20260226
dividend,红利,000922.CSI,520610.SH,港股红利低波ETF银华,标普港股通低波红利指数收益率(经估值汇率调整),keyword:红利,20260209
dividend,红利,000922.CSI,159143.SZ,港股通央企红利ETF平安,恒生港股通中国央企红利指数收益率(经汇率调整),keyword:红利,20260112
dividend,红利,000922.CSI,520810.SH,港股通红利ETF易方达,中证港股通高股息投资指数收益率(使用估值汇率折算),keyword:股息,20260112
dividend,红利,000922.CSI,159118.SZ,港股通红利低波ETF华夏,经估值汇率调整后的标普港股通低波红利指数收益率,keyword:红利,20251127
dividend,红利,000922.CSI,563510.SH,A500红利低波ETF易方达,中证A500红利低波动指数收益率,keyword:红利,20251201
dividend,红利,000922.CSI,159127.SZ,港股通红利ETF南方,中证港股通高股息投资指数(经估值汇率调整后)收益率,keyword:股息,20251120
dividend,红利,000922.CSI,563590.SH,A500红利低波动ETF国寿,中证A500红利低波动指数收益率,keyword:红利,20251105
dividend,红利,000922.CSI,563980.SH,800红利低波ETF鑫元,中证800红利低波动指数收益率,keyword:红利,20251107
dividend,红利,000922.CSI,159117.SZ,港股通红利低波ETF鹏华,标普港股通低波红利指数收益率(经汇率调整后),keyword:红利,20251017
dividend,红利,000922.CSI,563890.SH,国企红利ETF创金合信,中证国有企业红利指数收益率,keyword:红利,20251017
dividend,红利,000922.CSI,563690.SH,红利低波ETF永赢,中证红利低波动指数收益率,keyword:红利,20251010
dividend,红利,000922.CSI,560570.SH,A500红利ETF国联安,中证A500红利低波动指数收益率,keyword:红利,20250918
dividend,红利,000922.CSI,561680.SH,A500红利低波ETF平安,中证A500红利低波动指数收益率,keyword:红利,20250905
dividend,红利,000922.CSI,159296.SZ,A500红利低波ETF华宝,中证A500红利低波动指数收益率,keyword:红利,20250904
dividend,红利,000922.CSI,159281.SZ,港股央企红利ETF天弘,中证港股通央企红利指数收益率(经估值汇率调整),keyword:红利,20250902
dividend,红利,000922.CSI,159277.SZ,港股通红利ETF富国,中证港股通高股息投资指数收益率(使用估值汇率折算),keyword:股息,20250814
dividend,红利,000922.CSI,159266.SZ,港股央企红利ETF永赢,中证港股通央企红利指数收益率(按照估值汇率折算),keyword:红利,20250801
dividend,红利,000922.CSI,159228.SZ,红利低波ETF长城,中证红利低波动100指数收益率,keyword:红利,20250618
dividend,红利,000922.CSI,159220.SZ,港股通红利低波ETF华宝,经人民币汇率调整的标普港股通低波红利指数收益率,keyword:红利,20250512
dividend,红利,000922.CSI,501227.SH,泓德红利优选LOF,中证红利指数收益率*90%+中国债券综合全价指数收益率*10%,keyword:红利,20250625
dividend,红利,000922.CSI,563700.SH,红利价值ETF易方达,中证红利价值指数收益率,keyword:红利,20250428
dividend,红利,000922.CSI,159207.SZ,高股息ETF广发,中证智选高股息策略指数收益率,keyword:股息,20250409
dividend,红利,000922.CSI,159209.SZ,红利质量ETF招商,中证全指红利质量指数收益率,keyword:红利,20250325
dividend,红利,000922.CSI,513830.SH,港股通高股息ETF嘉实,经估值汇率调整后的中证港股通高股息投资指数收益率,keyword:股息,20250307
dividend,红利,000922.CSI,159336.SZ,央企红利ETF融通,中证诚通央企红利指数收益率,keyword:红利,20250212
dividend,红利,000922.CSI,520550.SH,港股红利低波ETF招商,恒生港股通高股息低波动指数收益率(经汇率调整后),keyword:股息,20250124
dividend,红利,000922.CSI,159355.SZ,800红利低波ETF华宝,中证800红利低波动指数收益率,keyword:红利,20241203
dividend,红利,000922.CSI,530880.SH,红利国企ETF银河,上证国有企业红利指数收益率,keyword:红利,20241112
dividend,红利,000922.CSI,520890.SH,港股通红利低波ETF华泰柏瑞,恒生港股通高股息低波动指数收益率(使用估值汇率折算),keyword:股息,20240920
dividend,红利,000922.CSI,159302.SZ,港股高股息ETF银华,中证港股通高股息投资指数收益率(经估值汇率调整),keyword:股息,20240902
dividend,红利,000922.CSI,159333.SZ,港股央企红利ETF万家,中证港股通央企红利指数收益率(经估值汇率调整),keyword:红利,20240903
dividend,红利,000922.CSI,159569.SZ,港股红利低波ETF景顺,国证港股通红利低波动率指数收益率(使用估值汇率折算),keyword:红利,20240822
dividend,红利,000922.CSI,159331.SZ,红利港股ETF国泰,中证港股通高股息投资指数收益率(经估值汇率调整),keyword:股息,20240801
dividend,红利,000922.CSI,159332.SZ,央企红利ETF富国,中证中央企业红利指数收益率,keyword:红利,20240801
dividend,红利,000922.CSI,520990.SH,港股央企红利ETF景顺,中证国新港股通央企红利指数收益率(使用估值汇率折算),keyword:红利,20240710
dividend,红利,000922.CSI,520660.SH,港股通央企红利ETF南方,中证国新港股通央企红利指数(人民币中间价)收益率,keyword:红利,20240710
dividend,红利,000922.CSI,520900.SH,港股通红利ETF广发,中证国新港股通央企红利指数收益率(使用估值汇率折算),keyword:红利,20240710
dividend,红利,000922.CSI,159525.SZ,红利低波ETF富国,中证红利低波动指数收益率,keyword:红利,20240520
dividend,红利,000922.CSI,563180.SH,高股息ETF银华,中证高股息策略指数收益率,keyword:股息,20240514
dividend,红利,000922.CSI,510720.SH,红利国企ETF国泰,上证国有企业红利指数收益率,keyword:红利,20240515
dividend,红利,000922.CSI,513820.SH,港股通红利ETF汇添富,中证港股通高股息投资指数收益率(经估值汇率调整后),keyword:股息,20240516
dividend,红利,000922.CSI,159307.SZ,红利低波100ETF博时,中证红利低波动100指数收益率,keyword:红利,20240425
dividend,红利,000922.CSI,560520.SH,红利低波100ETF大成,中证红利低波动100指数收益率,keyword:红利,20240418
dividend,红利,000922.CSI,159545.SZ,恒生红利低波ETF易方达,恒生港股通高股息低波动指数收益率(使用估值汇率折算),keyword:股息,20240415
dividend,红利,000922.CSI,560150.SH,红利低波ETF泰康,中证红利低波动指数收益率,keyword:红利,20240408
dividend,红利,000922.CSI,159589.SZ,红利ETF广发,中证红利指数收益率,keyword:红利,20240326
dividend,红利,000922.CSI,159581.SZ,红利ETF万家,中证红利指数收益率,keyword:红利,20240315
dividend,红利,000922.CSI,513910.SH,港股通央企红利ETF华夏,中证港股通央企红利指数收益率(经估值汇率调整),keyword:红利,20240304
dividend,红利,000922.CSI,159547.SZ,红利低波ETF华夏,中证红利低波动指数收益率,keyword:红利,20240206
dividend,红利,000922.CSI,513920.SH,港股通央企红利ETF华安,恒生港股通中国央企红利指数收益率(经汇率调整),keyword:红利,20240105
dividend,红利,000922.CSI,562060.SH,标普A股红利ETF华宝,标普中国A股红利机会指数收益率,keyword:红利,20231228
dividend,红利,000922.CSI,563020.SH,红利低波ETF易方达,中证红利低波动指数收益率,keyword:红利,20231214
dividend,红利,000922.CSI,513630.SH,港股低波红利ETF摩根,标普港股通低波红利指数收益率,keyword:红利,20231208
dividend,红利,000922.CSI,159549.SZ,红利低波ETF天弘,中证红利低波动100指数收益率,keyword:红利,20231211
dividend,红利,000922.CSI,560020.SH,红利ETF汇添富,中证红利指数收益率,keyword:红利,20231016
dividend,红利,000922.CSI,561060.SH,国企红利ETF华安,中证国有企业红利指数收益率,keyword:红利,20230921
dividend,红利,000922.CSI,159515.SZ,国企红利ETF鹏扬,中证国有企业红利指数收益率,keyword:红利,20230906
dividend,红利,000922.CSI,561580.SH,央企红利ETF华泰柏瑞,中证中央企业红利指数收益率,keyword:红利,20230530
dividend,红利,000922.CSI,513950.SH,恒生红利ETF富国,恒生港股通高股息低波动指数,keyword:股息,20230428
dividend,红利,000922.CSI,159691.SZ,港股红利ETF工银,经汇率调整后的中证港股通高股息精选指数收益率,keyword:股息,20230421
dividend,红利,000922.CSI,513530.SH,港股通红利ETF华泰柏瑞,中证港股通高股息投资指数收益率,keyword:股息,20220425
dividend,红利,000922.CSI,159758.SZ,红利质量ETF华夏,中证红利质量指数收益率,keyword:红利,20211228
dividend,红利,000922.CSI,159726.SZ,港股通高股息ETF华夏,经估值汇率调整后的恒生港股通中国内地企业高股息率指数收益率,keyword:股息,20211123
dividend,红利,000922.CSI,159708.SZ,红利ETF西部利得,深证红利指数收益率,keyword:红利,20210702
dividend,红利,000922.CSI,513690.SH,港股红利ETF博时,恒生港股通高股息率指数收益率(经估值汇率调整后),keyword:股息,20210520
dividend,红利,000922.CSI,515100.SH,红利低波100ETF景顺,中证红利低波动100指数收益率,keyword:红利,20200703
dividend,红利,000922.CSI,515890.SH,红利ETF博时,中证红利指数收益率,keyword:红利,20200420
dividend,红利,000922.CSI,515450.SH,红利低波50ETF南方,标普中国A股大盘红利低波50指数收益率,keyword:红利,20200226
dividend,红利,000922.CSI,501089.SH,消费红利增强LOF,中证主要消费红利指数收益率*95%+人民币银行活期存款收益率(税后)*5%,keyword:红利,20191231
dividend,红利,000922.CSI,515080.SH,中证红利ETF招商,中证红利指数收益率,keyword:红利,20191227
dividend,红利,000922.CSI,515180.SH,红利ETF易方达,中证红利指数收益率,keyword:红利,20191220
dividend,红利,000922.CSI,512530.SH,沪深300红利ETF建信,沪深300红利指数,keyword:红利,20190923
dividend,红利,000922.CSI,515300.SH,300红利低波ETF嘉实,沪深300红利低波动指数收益率,keyword:红利,20190919
dividend,红利,000922.CSI,512890.SH,红利低波ETF华泰柏瑞,中证红利低波动指数收益率,keyword:红利,20190118
dividend,红利,000922.CSI,501059.SH,国企红利LOF,中证国有企业红利指数收益率*90%+商业银行活期存款利率(税后)*10%,keyword:红利,20180726
dividend,红利,000922.CSI,501307.SH,沪港深红利LOF,中证沪港深高股息指数收益率*95%+银行活期存款利率(税后)*5%,keyword:股息,20180425
dividend,红利,000922.CSI,501306.SH,港股高股息LOFC,中证港股通高股息投资指数收益率*95%(经估值汇率调整后)+银行活期存款利率(税后)*5%,keyword:股息,20180118
dividend,红利,000922.CSI,501305.SH,港股高股息LOF,中证港股通高股息投资指数收益率*95%(经估值汇率调整后)+银行活期存款利率(税后)*5%,keyword:股息,20180118
dividend,红利,000922.CSI,501029.SH,红利基金LOF,标普中国A股红利机会指数收益率*95%+同期银行活期存款利率(税后)*5%,keyword:红利,20170213
dividend,红利,000922.CSI,159905.SZ,红利ETF工银,深证红利价格指数,keyword:红利,20110111
dividend,红利,000922.CSI,510880.SH,红利ETF华泰柏瑞,上证红利指数,keyword:红利,20070118
hktech,港股科技,HSTECH.HI,520590.SH,恒生科技ETF鹏华,恒生科技指数收益率(经汇率调整后),keyword:恒生科技,20251201
hktech,港股科技,HSTECH.HI,520570.SH,恒生科技ETF南方,经汇率调整后的恒生科技指数收益率,keyword:恒生科技,20251117
hktech,港股科技,HSTECH.HI,520920.SH,恒生科技ETF天弘,恒生科技指数收益率(经估值汇率调整),keyword:恒生科技,20250930
hktech,港股科技,HSTECH.HI,501312.SH,海外科技LOF,经人民币汇率调整的纳斯达克100指数收益率*80%+恒生科技指数收益率*10%+中证综合债指数收益率*10%,keyword:恒生科技,20230425
hktech,港股科技,HSTECH.HI,513260.SH,恒生科技ETF汇添富,经人民币汇率调整的恒生科技指数收益率,keyword:恒生科技,20220913
hktech,港股科技,HSTECH.HI,513380.SH,恒生科技ETF广发,人民币计价的恒生科技指数收益率,keyword:恒生科技,20220512
hktech,港股科技,HSTECH.HI,513890.SH,恒生科技ETF摩根,恒生科技指数(HSTECH)收益率(经估值汇率调整),keyword:恒生科技,20220121
hktech,港股科技,HSTECH.HI,159741.SZ,恒生科技ETF嘉实,恒生科技指数收益率(使用估值汇率折算),keyword:恒生科技,20210603
hktech,港股科技,HSTECH.HI,513130.SH,恒生科技ETF华泰柏瑞,恒生科技指数收益率(使用估值汇率折算),keyword:恒生科技,20210601
hktech,港股科技,HSTECH.HI,513580.SH,恒生科技ETF华安,恒生科技指数收益率(经汇率调整后),keyword:恒生科技,20210527
hktech,港股科技,HSTECH.HI,513010.SH,恒生科技ETF易方达,恒生科技指数收益率(使用估值汇率折算),keyword:恒生科技,20210525
hktech,港股科技,HSTECH.HI,159740.SZ,恒生科技ETF大成,恒生科技指数收益率,keyword:恒生科技,20210527
hktech,港股科技,HSTECH.HI,513180.SH,恒生科技ETF华夏,恒生科技指数收益率(使用估值汇率折算),keyword:恒生科技,20210525
hktech,港股科技,HSTECH.HI,159742.SZ,恒生科技ETF博时,恒生科技指数收益率(经汇率调整后),keyword:恒生科技,20210525
metal,有色金属,000819.SH,159032.SZ,工业有色ETF易方达,中证工业有色金属主题指数收益率,keyword:有色金属,20260513
metal,有色金属,000819.SH,560470.SH,有色ETF易方达,中证细分有色金属产业主题指数收益率,keyword:有色金属,20260430
metal,有色金属,000819.SH,159171.SZ,工业有色ETF博时,中证工业有色金属主题指数收益率,keyword:有色金属,20260305
metal,有色金属,000819.SH,159168.SZ,有色ETF富国,中证工业有色金属主题指数收益率,keyword:有色金属,20260212
metal,有色金属,000819.SH,512940.SH,有色ETF华安,中证有色金属矿业主题指数收益率,keyword:有色金属,20260226
metal,有色金属,000819.SH,159157.SZ,有色金属ETF天弘,中证工业有色金属主题指数收益率,keyword:有色金属,20260206
metal,有色金属,000819.SH,159163.SZ,有色ETF泰康,中证有色金属矿业主题指数收益率,keyword:有色金属,20260209
metal,有色金属,000819.SH,560290.SH,有色ETF景顺,中证有色金属矿业主题指数收益率,keyword:有色金属,20260206
